English (en),Hebrew (iw),Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
rebound,רִיבָּאוּנד,0,0,0,0,0,0,0,0,0,0
rebuild,לִבנוֹת מִחָדָשׁ,0,0,0,0,0,0,0,0,0,0
rebuke,לִנְזוֹף,0,1,0,0,0,0,0,0,0,0
rebut,לְהַפְרִיך,0,1,0,0,0,0,0,0,0,0
recalcitrant,סָרְבָנִי,0,1,1,0,1,0,0,0,0,0
recall,לִזכּוֹר,0,0,0,0,0,0,0,0,0,0
recast,לִבנוֹת מִחָדָשׁ,1,0,0,0,0,0,0,0,0,0
recede,לָסֶגֶת,0,0,0,0,0,0,0,0,0,0
receding,נסוגו,0,0,0,0,0,0,0,0,0,0
receipt,קַבָּלָה,0,0,0,0,0,0,0,0,0,0
receipts,קבלות,0,0,0,0,0,0,0,0,0,0
received,קיבלו,1,0,0,0,0,0,0,0,0,0
receiver,מַקְלֵט,0,0,0,0,0,0,0,0,0,0
receiving,קבלה,1,0,0,1,0,0,1,0,1,0
recent,לאחרונה,0,0,0,0,0,0,0,0,0,0
receptacle,קיבול,0,0,0,0,0,0,0,0,0,0
reception,קבלה,0,0,0,0,0,0,0,0,0,0
recess,פגרה,0,0,0,0,0,0,0,0,0,0
recesses,נסוג,0,0,0,0,0,1,0,0,0,0
recession,שֵׁפֶל,0,1,1,0,1,1,0,1,0,0
recherche,NO TRANSLATION,1,0,0,0,0,0,0,0,0,0
recidivism,הִשָׁנוּת,0,1,1,0,1,0,0,1,0,0
recipe,מתכון,0,0,0,0,0,0,0,0,0,0
recipient,מקבל,0,0,0,1,0,0,0,0,0,0
reciprocal,הֲדָדִי,0,0,0,0,0,0,0,0,0,0
reciprocate,לִגמוֹל,1,0,0,0,0,0,0,0,0,0
reciprocity,הֲדָדִיוּת,0,0,0,0,0,0,0,0,0,0
recital,קונצרט,0,0,0,0,0,0,0,0,0,0
recitation,דִקלוּם,0,0,0,0,0,0,0,0,0,0
recite,לְדַקלֵם,0,0,0,0,0,0,0,0,0,0
reckless,לֹא זָהִיר,0,1,1,0,0,1,0,0,0,0
recklessness,פזיזות,0,1,1,0,1,1,0,0,1,0
reckoning,חשבון נפש,0,0,0,0,0,0,0,0,0,0
reclamation,טִיוּב,1,0,0,0,0,0,0,0,0,0
recline,לְהִשָׁעֵן,1,0,0,0,0,0,0,0,0,1
recluse,מִתבּוֹדֵד,0,0,0,0,0,0,0,0,0,0
recognition,הַכָּרָה,0,0,0,0,0,0,0,0,0,0
recognizable,ניתן לזיהוי,1,0,0,1,0,0,0,0,0,0
recognized,מוּכָּר,0,0,0,0,0,0,0,0,0,0
recoil,רתע,0,0,0,0,0,0,0,0,0,0
recollect,לִזכּוֹר,0,0,0,0,0,0,0,0,0,0
recollection,זְכִירָה,0,0,0,0,0,0,0,0,0,0
recombinant,רקומביננטי,0,0,0,0,0,0,0,0,0,0
recombination,רקומבינציה,0,0,0,1,0,0,0,0,0,0
recommend,לְהַמלִיץ,1,0,0,0,0,0,0,0,0,1
recommendation,המלצה,0,0,0,0,0,0,0,0,0,0
recompense,תַגמוּל,0,0,0,0,0,0,0,0,0,0
reconcile,ליישב,0,0,0,0,0,0,0,0,0,0
reconciliation,פִּיוּס,1,0,0,1,0,0,1,0,0,1
reconnaissance,סִיוּר,0,0,0,0,0,0,0,0,0,0
reconsider,לִשְׁקוֹל שׁוּב,0,0,0,0,0,0,0,0,0,0
reconsideration,בדיקה מחודשת,1,0,0,0,0,0,0,0,0,1
reconstitution,שחזור,0,0,0,0,0,0,0,0,0,0
reconstruct,לְשַׁחְזֵר,1,0,0,1,0,0,0,0,0,0
reconstruction,שִׁחזוּר,1,0,0,1,0,0,0,0,0,0
record,תקליט,0,0,0,0,0,0,0,0,0,0
recorder,מַקלִיט,1,0,0,0,0,0,0,0,0,0
recording,הקלטה,0,0,0,0,0,0,0,0,0,0
recount,לְסַפֵּר,0,0,0,0,0,0,0,0,0,0
recoup,לְקַבֵּל בְּחַזָרָה,1,0,0,0,0,0,0,0,0,0
recourse,פְּנִיָה,0,0,0,0,0,0,0,0,0,0
recoverable,ניתן להחזרה,0,0,0,0,0,0,0,0,0,0
recovery,התאוששות,1,0,0,0,0,0,0,0,0,0
recreation,נוֹפֶשׁ,1,0,0,1,0,0,1,0,0,0
recreational,פנאי,1,0,0,1,0,0,1,0,0,0
recruit,לגיס,0,0,0,0,0,0,0,0,0,0
recruiting,גיוס,0,0,0,0,0,0,0,0,0,0
recruits,מגויסים,0,0,0,0,0,0,0,0,0,1
rectangle,מַלבֵּן,0,0,0,0,0,0,0,0,0,0
rectangular,מַלבֵּנִי,0,0,0,0,0,0,0,0,0,0
rectification,יִשׁוּר,0,0,0,0,0,0,0,0,0,0
rectify,לְתַקֵן,1,0,0,0,0,0,0,0,0,0
rector,רֶקטוֹר,0,0,0,0,0,0,0,0,0,0
rectory,כומר,0,0,0,0,0,0,0,0,0,0
recumbent,שַׂרוּעַ,0,0,0,0,0,0,0,0,0,0
recuperation,הַברָאָה,0,0,0,0,0,0,0,0,0,0
recur,לְהִתְרַחֵשׁ שֵׁנִית,0,0,0,0,0,0,0,0,0,0
recurrence,הִשָׁנוּת,0,0,0,0,0,0,0,0,0,0
recurrent,חוזר ונשנה,0,0,0,1,0,0,0,0,0,0
recurring,מַחזוֹרִי,0,0,0,0,0,0,0,0,0,0
recursion,רקורסיה,0,0,0,0,0,0,0,0,0,0
recursive,רקורסיבי,0,0,0,0,0,0,0,0,0,0
recursively,רקורסיבית,0,0,0,0,0,0,0,0,0,0
red,אָדוֹם,0,0,0,0,0,0,0,0,0,0
reddish,אֲדַמדַם,0,0,0,0,0,0,0,0,0,0
redemption,גְאוּלָה,1,0,0,0,0,0,0,0,0,0
redness,אוֹדֶם,0,0,0,0,0,0,0,0,0,0
redress,לְתַקֵן,1,0,0,0,0,0,0,0,0,0
reduced,מוּפחָת,0,0,0,0,0,0,0,0,0,0
reduction,צִמצוּם,0,0,0,0,0,0,0,0,0,0
redundancy,יתירות,0,0,0,0,0,0,0,0,0,0
redundant,מיותר,0,1,0,0,0,0,0,0,0,0
reed,קנה סוף,0,0,0,0,0,0,0,0,0,0
reef,שׁוּנִית,0,0,0,0,0,0,0,0,0,0
reefs,שוניות,0,0,0,0,0,0,0,0,0,0
reel,סְלִיל,0,0,0,0,0,0,0,0,0,0
reestablish,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
referee,שׁוֹפֵט,0,0,0,0,0,0,0,0,0,1
reference,התייחסות,0,0,0,0,0,0,0,0,0,0
referendum,משאל עם,0,0,0,0,0,0,0,0,0,0
refine,לעדן,1,0,0,0,0,0,0,0,0,0
refinement,עֲדִינוּת,1,0,0,0,0,0,0,0,0,0
refinery,בֵּית זִקוּק,0,0,0,0,0,0,0,0,0,0
refining,זיקוק,0,0,0,0,0,0,0,0,0,0
refit,לְשַׁפֵּץ,0,0,0,0,0,0,0,0,0,0
reflect,משקף,0,0,0,0,0,0,0,0,0,0
reflecting,המשקף,0,0,0,0,0,0,0,0,0,0
reflection,הִשׁתַקְפוּת,0,0,0,0,0,0,0,0,0,0
reflective,מחזיר אור,0,0,0,0,0,0,0,0,0,0
reflector,מַחֲזִירוֹר,0,0,0,0,0,0,0,0,0,0
reflex,רֶפלֶקס,0,0,0,0,0,0,0,0,1,0
reflux,רפלוקס,0,1,0,0,1,0,0,0,0,0
reform,רֵפוֹרמָה,1,0,0,0,0,0,0,0,0,0
reformation,רֵפוֹרמָצִיָה,1,0,0,0,0,0,0,0,0,0
reformer,מְתַקֵן,1,0,0,0,0,0,0,0,0,0
refraction,שבירה,0,0,0,0,0,0,0,0,0,0
refractor,מפזר,0,0,0,0,0,0,0,0,0,0
refractory,עַקשָׁן,0,1,0,0,0,0,0,0,0,0
refrain,לְהִמָנַע,0,0,0,0,0,0,0,0,0,0
refraining,הימנעות,0,0,0,0,0,0,0,0,0,0
refreshing,מְרַעֲנֵן,1,0,0,0,0,0,0,0,0,0
refrigerate,לְקַרֵר,0,0,0,0,0,0,0,0,0,0
refrigeration,קֵרוּר,0,0,0,0,0,0,0,0,0,0
refrigerator,מְקָרֵר,0,0,0,0,0,0,0,0,0,0
refuge,מקלט,0,0,0,0,0,0,0,0,0,0
refugee,פָּלִיט,0,0,0,0,0,0,0,1,0,0
refund,הֶחזֵר,0,0,0,0,0,0,0,0,0,0
refurbish,לְחַדֵשׁ,1,0,0,0,0,0,0,0,0,0
refusal,סֵרוּב,0,1,0,0,0,0,0,0,0,0
refuse,מסרב,0,1,0,0,0,0,0,0,0,0
refused,סירב,0,1,0,0,0,0,0,1,0,0
refusing,מְסַרֵב,0,0,0,0,0,0,0,0,0,0
refutation,הַפרָכָה,0,0,0,0,0,1,0,0,0,0
refute,לְהַפְרִיך,0,0,0,0,0,0,0,0,0,0
regain,לְקַבֵּל בְּחַזָרָה,0,0,0,0,0,0,0,0,0,0
regal,מַלכּוּתִי,1,0,0,0,0,0,0,0,0,1
regalia,סִימָנֵי מָלכּוּת,0,0,0,0,0,0,0,0,0,0
regatta,תַחֲרוּת שַׂיִט,0,0,0,1,0,0,0,0,0,0
regency,עוֹצְרוּת,0,0,0,0,0,0,0,0,0,0
regenerate,לְהִתְחַדֵשׁ,0,0,0,0,0,0,0,0,0,0
regeneration,הִתחַדְשׁוּת,0,0,0,0,0,0,0,0,0,0
regent,יוֹרֵשׁ עֶצֶר,1,0,0,0,0,0,0,0,0,1
regime,מִשׁטָר,0,0,0,0,0,0,0,0,0,0
regimen,מִשׁטָר,0,0,0,0,0,0,0,0,0,0
regiment,גְדוּד,0,0,0,0,0,1,0,0,0,0
region,אזור,0,0,0,0,0,0,0,0,0,0
regional,אֵזוֹרִי,0,0,0,0,0,0,0,0,0,0
regionalism,אזוריות,0,0,0,0,0,0,0,0,0,0
register,הירשם,0,0,0,0,0,0,0,0,0,0
registrar,רַשָׁם,0,0,0,0,0,0,0,0,0,0
registration,הַרשָׁמָה,0,0,0,0,0,0,0,0,0,0
registry,הרישום,0,0,0,0,0,0,0,0,0,1
regress,לָסֶגֶת,0,1,0,0,0,0,0,0,0,0
regression,נְסִיגָה,0,1,0,0,0,0,0,0,0,0
regressive,רָגרֶסִיבִי,1,1,0,0,0,0,0,0,0,0
regret,חֲרָטָה,0,1,0,0,0,0,0,1,0,0
regrettable,מְצַעֵר,0,1,0,0,0,0,0,1,0,0
regretted,הצטערתי,0,1,0,0,0,0,0,1,0,0
regretting,חרטה,0,1,0,0,0,0,0,1,0,0
regular,רגיל,0,0,0,0,0,0,0,0,0,0
regularity,סְדִירוּת,1,0,0,1,0,0,0,0,0,1
regulars,הקבועים,0,0,0,0,0,0,0,0,0,0
regulate,לְהַסדִיר,1,0,0,0,0,0,0,0,0,0
regulated,מוסדר,0,0,0,0,0,0,0,0,0,0
regulation,תַקָנָה,0,0,0,0,0,0,0,0,0,0
regulatory,רגולטורים,0,1,0,0,0,1,0,0,0,0
regurgitation,רגורגיטציה,0,0,0,0,1,0,0,0,0,0
rehabilitate,לְשַׁקֵם,1,0,0,0,0,0,0,0,0,0
rehabilitation,שיקום,1,0,0,1,0,0,0,0,0,0
rehearsal,חֲזָרָה,0,0,0,0,0,0,0,0,0,0
reign,לִמְלוֹך,0,0,0,0,0,0,0,0,0,0
reimburse,להחזיר,1,0,0,0,0,0,0,0,0,0
reimbursement,החזר,1,0,0,0,0,0,0,0,0,1
rein,לְרַסֵן,0,1,0,0,0,0,0,0,0,0
reindeer,אַיָל,0,0,0,0,0,0,0,0,0,0
reinforce,לחזק,0,0,0,0,0,0,0,0,0,0
reinforcement,תִגבּוֹרֶת,1,0,0,0,0,0,0,0,0,1
reinforcements,תגבורות,0,0,0,0,0,0,0,0,0,1
reins,המושכות,0,0,0,0,0,0,0,0,0,0
reinstall,התקן מחדש,0,0,0,0,0,0,0,0,0,0
reinstate,להחזיר,1,0,0,0,0,0,0,0,0,0
reinstatement,החזרה,0,0,0,0,0,0,0,0,0,0
reinvest,להשקיע,0,0,0,0,0,0,0,0,0,0
reinvestment,#NAME?,0,0,0,0,0,0,0,0,0,0
reiterate,לחזור,0,0,0,0,0,0,0,0,0,0
reject,לִדחוֹת,0,1,1,0,0,1,0,1,0,0
rejected,נִדחֶה,0,1,0,0,0,0,0,0,0,0
rejection,דְחִיָה,0,1,1,0,1,1,0,1,0,0
rejects,דוחה,0,1,1,0,0,1,0,1,0,0
rejoice,לִשְׂמוֹחַ,1,0,0,1,0,0,1,0,1,1
rejoicing,צָהֳלָה,1,0,0,1,0,0,1,0,1,0
rejoin,לָשׁוּב וֵלְהִצְטַרֵף,0,0,0,0,0,0,0,0,0,0
rejuvenate,לְהַצְעִיר,1,0,0,0,0,0,0,0,0,0
rejuvenated,התחדשו,1,0,0,0,0,0,0,0,0,0
rekindle,להצית מחדש,1,1,0,1,0,1,1,0,1,0
relapse,לְהָרֵע,0,1,0,0,0,1,0,1,0,0
relate,לְסַפֵּר,0,0,0,0,0,0,0,0,0,0
related,קָשׁוּר,0,0,0,0,0,0,0,0,0,1
relation,יַחַס,0,0,0,0,0,0,0,0,0,0
relationship,מערכת יחסים,0,0,0,0,0,0,0,0,0,0
relative,קרוב משפחה,0,0,0,0,0,0,0,0,0,1
relativity,תוֹרַת הָיַחֲסוּת,0,0,0,0,0,0,0,0,0,0
relaxant,מרגיע,0,0,0,0,0,0,0,0,0,0
relaxation,הַרפָּיָה,1,0,0,0,0,0,0,0,0,0
relaxed,רָגוּעַ,0,0,0,0,0,0,0,0,0,0
relay,ממסר,0,0,0,0,0,0,0,0,0,0
release,לְשַׁחְרֵר,0,0,0,0,0,0,0,0,0,0
released,מְשׁוּחרָר,0,0,0,0,0,0,0,0,0,0
relegation,הוֹרָדָה בְּדַרגָה,0,1,0,0,0,0,0,0,0,0
relevancy,NO TRANSLATION,0,0,0,0,0,0,0,0,0,0
relevant,רלוונטי,1,0,0,0,0,0,0,0,0,1
reliability,אֲמִינוּת,1,0,0,0,0,0,0,0,0,1
reliable,אָמִין,1,0,0,0,0,0,0,0,0,1
reliance,הסתמכות,1,0,0,0,0,0,0,0,0,1
relic,שָׂרִיד מְקוּדָשׁ,0,0,0,0,0,0,0,0,0,0
relics,שרידים,0,0,0,0,0,0,0,1,0,0
relief,הֲקָלָה,1,0,0,0,0,0,0,0,0,0
relieving,הקלה,1,0,0,0,0,0,0,0,0,0
religion,דָת,0,0,0,0,0,0,0,0,0,1
religious,דָתִי,0,0,0,0,0,0,0,0,0,0
relinquish,לִנְטוֹשׁ,0,1,0,0,0,0,0,0,0,0
relish,הנאה,0,0,0,0,0,0,0,0,0,0
reluctance,אִי רָצוֹן,0,0,0,0,0,0,0,0,0,0
reluctant,מסרב,0,1,0,0,0,1,0,0,0,0
remainder,היתרה,0,0,0,0,0,0,0,0,0,0
remaining,נוֹתָר,0,0,0,0,0,0,0,0,0,0
remains,שְׂרִידִים,1,1,0,0,1,1,0,0,0,1
remake,מַהֲדוּרָה מְחוּדֶשֶׁת,1,0,0,0,0,0,0,0,0,0
remand,הַאֲרָכַת מַעְצָר,0,1,1,0,0,0,0,0,0,0
remark,הֶעָרָה,0,0,0,0,0,0,0,0,0,0
remarkable,ראוי לציון,1,0,0,0,0,0,1,0,1,1
remarkably,NO TRANSLATION,1,0,0,0,0,0,0,0,0,0
remedial,מְרַפֵּא,0,1,0,0,0,0,0,0,0,0
remedy,תְרוּפָה,1,0,0,1,0,0,1,0,0,1
remember,לִזכּוֹר,0,0,0,0,0,0,0,0,0,0
remembered,נזכר,0,0,0,0,0,0,0,0,0,0
remembering,זוכרת,0,0,0,0,0,0,0,0,0,0
remembrance,זֵכֶר,0,0,0,0,0,0,0,0,0,0
remind,לְהַזכִּיר,0,0,0,0,0,0,0,0,0,0
reminder,תִזכּוֹרֶת,0,0,0,0,0,0,0,0,0,0
remiss,רַשְׁלָנִי,0,1,1,0,1,0,0,1,0,0
remission,הֲפוּגָה,1,0,0,0,0,0,0,0,0,0
remit,לִמְחוֹל,0,0,0,0,0,0,0,0,0,0
remittance,מִשׁלוֹחַ,0,0,0,0,0,0,0,0,0,0
remnant,שָׂרִיד,0,0,0,0,0,0,0,0,0,0
remodel,לשפץ,1,0,0,0,0,0,0,0,0,0
remorse,חרטה,0,1,0,0,0,0,0,1,0,0
remote,מְרוּחָק,0,0,0,0,0,0,0,0,0,0
remoteness,ריחוק,0,0,0,0,0,0,0,0,0,0
removal,הֲסָרָה,0,1,0,0,0,0,0,0,0,0
remove,לְהַסִיר,0,1,1,0,0,1,0,1,0,0
remuneration,שָׂכָר,0,0,0,0,0,0,0,0,0,0
renaissance,רֵנֵסַנס,1,0,0,0,0,0,0,0,0,0
rencontre,NO TRANSLATION,0,1,0,0,0,0,0,0,0,0
rend,NO TRANSLATION,0,1,0,0,0,0,0,0,0,0
render,לְדַקלֵם,1,0,0,0,0,0,0,0,0,0
rendering,טִיוּחַ,0,0,0,0,0,0,0,0,0,0
rendezvous,מִפגָשׁ,0,0,0,0,0,0,0,0,0,0
rendition,בִּצוּעַ,0,0,0,0,0,0,0,0,0,0
renegade,עָרִיק,0,1,1,0,0,0,0,0,0,0
renewal,הִתחַדְשׁוּת,1,0,0,0,0,0,0,0,0,0
renounce,לְהִתְכַּחֵשׁ,0,1,1,0,0,0,0,0,0,0
renovate,לְשַׁפֵּץ,1,0,0,1,0,0,0,0,0,0
renovated,מְחוּדָשׁ,0,0,0,0,0,0,0,0,0,0
renovation,שיפוץ,1,0,0,1,0,0,1,0,0,0
renown,מוֹנֵיטִין,1,0,0,0,0,0,0,0,0,0
renowned,נודע,1,0,0,0,0,0,0,0,0,0
rent,השכרה,0,0,0,0,0,0,0,0,0,0
rental,השכרת,0,0,0,0,0,0,0,0,0,0
renter,מַשׂכִּיר,0,0,0,0,0,0,0,0,0,0
renunciation,הִתכַּחֲשׁוּת,0,1,0,0,0,0,0,0,0,0
reorganization,אִרְגוּן מִחָדָשׁ,0,0,0,0,0,0,0,0,0,0
reorganize,לְאַרגֵן מֵחָדָשׁ,1,0,0,0,0,0,0,0,0,0
repair,לְתַקֵן,0,0,0,0,0,0,0,0,0,0
reparation,פיצוי,1,0,0,0,0,0,0,0,0,1
repay,לְהַחזִיר,1,0,1,1,0,0,1,0,0,1
repayment,גְמוּל,0,0,0,0,0,0,0,0,0,0
repeal,ביטול,0,0,0,0,0,0,0,0,0,0
repeat,חזור,0,0,0,0,0,0,0,0,0,0
repeated,חוזר על עצמו,0,0,0,0,0,0,0,0,0,0
repeatedly,שוב ושוב,0,0,0,0,0,0,0,0,0,0
repeater,מַהְדֵר,0,0,0,0,0,0,0,0,0,0
repellant,NO TRANSLATION,0,1,0,0,1,1,0,0,0,0
repellent,דוֹחֶה,0,1,1,0,1,1,0,0,0,0
repelling,דוחה,0,1,0,0,1,0,0,0,0,0
repent,לְהִתְחַרֵט,1,0,0,0,0,1,0,0,0,0
repentance,חזרה בתשובה,0,0,0,0,0,0,0,0,0,0
repertoire,רֶפֶּרטוּאָר,0,0,0,0,0,0,0,0,0,0
repertory,רפרטואר,0,0,0,0,0,0,0,0,0,0
repetition,חזרה,0,0,0,0,0,0,0,0,0,0
replace,החלף,0,0,0,0,0,0,0,0,0,0
replacement,תַחֲלִיף,0,0,0,0,0,0,0,0,0,0
replenish,לְחַדֵשׁ מְלַאִי,1,0,0,0,0,0,0,0,0,0
replete,גָדוּשׁ,1,0,0,0,0,0,0,0,0,0
replication,שכפול,0,0,0,0,0,0,0,0,0,0
reply,תשובה,0,0,0,0,0,0,0,0,0,0
report,להגיש תלונה,0,0,0,0,0,0,0,0,0,0
reported,דיווח,0,0,0,0,0,0,0,0,0,0
reporter,כַתָב,1,0,0,0,0,0,0,0,0,1
repose,מְנוֹחָה,1,0,0,0,0,0,0,0,0,0
reposition,מיצוב,0,0,0,0,0,0,0,0,0,0
repository,מאגר,0,0,0,0,0,0,0,0,0,0
representation,יִצוּג,0,0,0,0,0,0,0,0,0,0
representative,נציג,0,0,0,0,0,0,0,0,0,0
represented,מיוצג,1,0,0,0,0,0,0,0,0,0
representing,המייצג,0,0,0,1,0,0,0,0,0,0
repress,לְהַדחִיק,0,1,0,0,0,0,0,1,0,0
repressed,עָצוּר,0,0,0,0,0,0,0,0,0,0
repression,הַדחָקָה,0,1,0,0,0,1,0,0,0,0
reprieve,אַרכָּה,0,0,0,0,0,0,0,0,0,0
reprimand,לִנְזוֹף,0,1,1,0,0,0,0,0,0,0
reprint,הֶדפֵּס,0,1,0,0,0,0,0,0,0,0
reprisal,תַגמוּל,0,1,1,0,0,1,0,1,0,0
reprise,שְׁנַאי,0,0,0,0,0,0,0,0,0,0
reproach,תוֹכֵחָה,0,1,1,0,1,0,0,1,0,0
reproduce,לְשַׁחְזֵר,0,0,0,0,0,0,0,0,0,0
reproduction,שִׁעתוּק,0,0,0,0,0,0,0,0,0,0
reproductive,שֶׁל הַרְבִיָה,1,0,0,0,0,0,1,0,0,0
reptile,זוֹחֵל,0,0,0,0,0,0,0,0,0,0
republic,רפובליקה,0,1,0,0,0,0,0,0,0,0
republican,רֶפּוּבּלִיקָנִי,0,0,0,0,0,0,0,0,0,0
repudiation,דחייה,0,1,1,0,1,0,0,0,0,0
repulsion,דְחִיָה,0,1,0,0,1,1,0,0,0,0
repurchase,רכש חוזר,0,0,0,0,0,0,0,0,0,0
reputable,מְכוּבָּד,1,0,0,0,0,0,0,0,0,1
reputation,מוֹנֵיטִין,0,0,0,0,0,0,0,0,0,0
repute,מוֹנֵיטִין,0,0,0,0,0,0,0,0,0,0
request,בַּקָשָׁה,0,0,0,0,0,0,0,0,0,0
requiem,אַשׁכָּבָה,0,0,0,0,0,0,0,1,0,0
required,נדרש,0,0,0,0,0,0,0,0,0,0
requirement,דְרִישָׁה,0,0,0,0,0,0,0,0,0,0
requisite,נָחוּץ,0,0,0,0,0,0,0,0,0,0
requisition,דְרִישָׁה,0,0,0,0,0,0,0,0,0,0
rescind,לבטל,0,1,0,0,0,0,0,0,0,0
rescission,-,0,1,0,0,0,0,0,0,0,0
rescue,לְהַצִיל,1,0,0,1,0,0,1,0,1,1
research,מחקר,0,0,0,0,0,0,0,0,0,0
resection,כְּרִיתָה,0,0,0,0,0,1,0,0,0,0
resemblance,דִמיוֹן,0,0,0,0,0,0,0,0,0,0
resemble,לִדמוֹת,0,0,0,0,0,0,0,0,0,0
resembling,דוֹמֶה,0,0,0,0,0,0,0,0,0,0
resent,לְהִתְרַעֵם,0,1,1,0,0,0,0,0,0,0
resentful,מִתרַעֵם,0,1,1,0,0,0,0,0,0,0
resentment,טינה,0,1,1,0,1,0,0,1,0,0
reservation,הזמנה,0,0,0,0,0,0,0,0,0,0
reserve,לְהַזמִין,1,0,0,0,0,0,0,0,0,0
reserved,שמורות,0,0,0,0,0,0,0,0,0,0
reserves,עתודות,0,0,0,0,0,0,0,0,0,0
reservoir,מאגר,0,0,0,0,0,0,0,0,0,0
reside,לִשְׁכּוֹן,0,0,0,0,0,0,0,0,0,0
residence,מגורים,0,0,0,0,0,0,0,0,0,0
residences,מגורים,0,0,0,0,0,0,0,0,0,0
resident,תוֹשָׁב,1,0,0,0,0,0,0,0,0,0
residual,שְׂרִידִי,0,0,0,0,0,0,0,0,0,0
residue,מִשׁקָע,0,0,0,0,0,0,0,0,0,0
resign,לְהִתְפַּטֵר,0,1,1,0,1,1,0,1,0,0
resignation,התפטרות,0,1,0,0,0,0,0,1,1,0
resigned,התפטרתי,0,1,0,0,0,0,0,1,0,0
resilience,כּוֹשֵׁר הִתאוֹשְׁשׁוּת,0,0,0,0,0,0,0,0,0,0
resilient,מִתאוֹשֵׁשׁ מַהֵר,1,0,0,0,0,0,0,0,0,0
resin,שְׂרָף,0,0,0,0,0,0,0,0,0,0
resist,לְהִתְנַגֵד,0,1,0,0,0,0,0,0,0,0
resistance,הִתנַגְדוּת,0,1,1,0,0,0,0,0,0,0
resistant,עָמִיד בִּפְנֵי,0,1,0,0,0,1,0,0,0,0
resisting,התנגדות,0,1,1,0,0,1,0,1,0,0
resistive,התנגדות,1,0,0,0,0,0,0,0,0,0
resolute,תַקִיף,0,0,0,0,0,0,0,0,0,0
resolutely,בנחישות,1,0,0,0,0,0,0,0,0,0
resolution,פתרון הבעיה,0,0,0,0,0,0,0,0,0,0
resolve,לִפְתוֹר,0,0,0,0,0,0,0,0,0,0
resolved,נפתרה,0,0,0,0,0,0,0,0,0,0
resonance,תְהוּדָה,0,0,0,0,0,0,0,0,0,0
resonant,מְהַדהֵד,0,0,0,0,0,0,0,0,0,0
resonate,לְהַדהֵד,0,0,0,0,0,0,0,0,0,0
resonator,מָהוֹד,0,0,0,0,0,0,0,0,0,0
resort,אתר נופש,0,0,0,0,0,0,0,0,0,0
resounding,צַלצְלָנִי,0,0,0,0,0,0,0,0,0,0
resources,אֶמְצָעִי,1,0,0,0,0,0,1,0,0,1
respect,כבוד,1,0,0,1,0,0,1,0,0,1
respectability,הֲגִינוּת,1,0,0,0,0,0,0,0,0,0
respectable,מְכוּבָּד,1,0,0,0,0,0,0,0,0,1
respected,נִכבָּד,0,0,0,0,0,0,0,0,0,0
respectful,רוֹחֵשׁ כָּבוֹד,1,0,0,0,0,0,0,0,0,1
respecting,כיבוד,1,0,0,0,0,0,0,0,0,0
respective,בהתאמה,0,0,0,0,0,0,0,0,0,0
respects,כבוד,1,0,0,0,0,0,0,0,0,1
respiration,נשימה,0,0,0,0,0,0,0,0,0,0
respirator,מַנשִׁים,0,0,0,0,0,0,0,0,0,0
respite,הֲפוּגָה,1,0,0,0,0,0,1,0,0,1
resplendent,זוֹרֵחַ,1,0,0,0,0,0,1,0,0,0
respond,לְהָגִיב,0,0,0,0,0,0,0,0,0,0
respondent,המשיב,0,0,0,0,0,0,0,0,0,0
response,תְגוּבָה,0,0,0,0,0,0,0,0,0,0
responsibility,אַחֲרָיוּת,0,0,0,0,0,0,0,0,0,0
responsible,אחראי,1,0,0,0,0,0,0,0,0,1
responsive,תגובה,1,0,0,1,0,0,0,0,0,1
rest,מנוחה,1,0,0,0,0,0,0,0,0,0
restaurant,מִסעָדָה,0,0,0,0,0,0,0,0,0,0
restful,מַרגִיעַ,1,0,0,0,0,0,0,0,0,0
restitution,הַחזָרָה,1,0,1,0,0,0,0,0,0,0
restlessness,אי שקט,0,0,0,1,0,0,0,0,0,0
restoration,שִׁחזוּר,0,0,0,0,0,0,0,0,0,0
restorative,מַברִיא,1,0,0,1,0,0,1,0,0,1
restored,מְשׁוּחזָר,0,0,0,0,0,0,0,0,0,0
restoring,שחזור,1,0,0,0,0,0,0,0,0,0
restrain,לְרַסֵן,0,1,1,0,0,1,0,0,0,0
restrained,מרוסן,0,0,0,0,0,1,0,0,0,0
restraint,הַבלָגָה,1,0,0,0,0,0,0,0,0,0
restrict,לְהַגבִּיל,0,1,0,0,0,0,0,1,0,0
restricted,מוגבל,0,0,0,0,0,0,0,0,0,0
restriction,הַגבָּלָה,0,1,1,0,0,1,0,1,0,0
restrictive,מַגְבִּיל,0,1,0,0,0,0,0,0,0,0
result,תוֹצָאָה,0,0,0,1,0,0,0,0,0,0
resultant,תוצאה,0,0,0,1,0,0,0,0,0,0
resumption,חידוש,1,0,0,0,0,0,0,0,0,0
resurrection,תְקוּמָה,0,0,0,0,0,0,0,0,0,0
resuscitation,הַחיָאָה,0,0,0,0,0,0,0,0,0,0
retail,קמעונאות,0,0,0,0,0,0,0,0,0,0
retailer,קִמעוֹנַאִי,0,0,0,0,0,0,0,0,0,0
retain,לִשְׁמוֹר,0,0,0,0,0,0,0,0,0,1
retaining,שמירה,0,0,0,0,0,0,0,0,0,0
retake,לְצַלֵם שׁוּב,0,0,0,0,0,0,0,0,0,0
